strategy,n,time
GMPDoublingFibonacciOptimized,896686,0.0020667079952545
GMPDoublingFibonacciOptimized,898692,0.0023415420000674
GMPDoublingFibonacciOptimized,900698,0.0023163340083556
GMPDoublingFibonacciOptimized,902704,0.002264249997097
GMPDoublingFibonacciOptimized,904710,0.0023347090027527
GMPDoublingFibonacciOptimized,906716,0.002234125000541
GMPDoublingFibonacciOptimized,908722,0.0023078750091372
GMPDoublingFibonacciOptimized,910728,0.0023001249937806
GMPDoublingFibonacciOptimized,912734,0.0022929169936105
GMPDoublingFibonacciOptimized,914740,0.0023278340086108
GMPDoublingFibonacciOptimized,916746,0.0023727920051896
GMPDoublingFibonacciOptimized,918752,0.0023815419990569
GMPDoublingFibonacciOptimized,920758,0.0023249999940162
GMPDoublingFibonacciOptimized,922764,0.0023438749922206
GMPDoublingFibonacciOptimized,924770,0.0024778750084806
GMPDoublingFibonacciOptimized,926776,0.0022989589924691
GMPDoublingFibonacciOptimized,928782,0.0023424590035574
GMPDoublingFibonacciOptimized,930788,0.0023792499996488
GMPDoublingFibonacciOptimized,932794,0.0024277089978568
GMPDoublingFibonacciOptimized,934800,0.0023243330069817
GMPDoublingFibonacciOptimized,936806,0.002407125008176
GMPDoublingFibonacciOptimized,938812,0.0023509580059908
GMPDoublingFibonacciOptimized,940818,0.0022973330051172
GMPDoublingFibonacciOptimized,942824,0.0023138749966165
GMPDoublingFibonacciOptimized,944830,0.0024622090131742
GMPDoublingFibonacciOptimized,946836,0.002450250001857
GMPDoublingFibonacciOptimized,948842,0.0023410419962601
GMPDoublingFibonacciOptimized,950848,0.0023517920053564
GMPDoublingFibonacciOptimized,952854,0.0023927090078359
GMPDoublingFibonacciOptimized,954860,0.0023785410012351
GMPDoublingFibonacciOptimized,956866,0.0024477919942
GMPDoublingFibonacciOptimized,958872,0.0023612079967278
GMPDoublingFibonacciOptimized,960878,0.0023409999994328
GMPDoublingFibonacciOptimized,962884,0.0023331669945036
GMPDoublingFibonacciOptimized,964890,0.0023670410009799
GMPDoublingFibonacciOptimized,966896,0.0025569999997969
GMPDoublingFibonacciOptimized,968902,0.0024664170050527
GMPDoublingFibonacciOptimized,970908,0.0023682500032009
GMPDoublingFibonacciOptimized,972914,0.0024102919996948
GMPDoublingFibonacciOptimized,974920,0.0023860410001361
GMPDoublingFibonacciOptimized,976926,0.002511582992156
GMPDoublingFibonacciOptimized,978932,0.0025147499982267
GMPDoublingFibonacciOptimized,980938,0.0024572499969508
GMPDoublingFibonacciOptimized,982944,0.0024447079922538
GMPDoublingFibonacciOptimized,984950,0.0024520410079276
GMPDoublingFibonacciOptimized,986956,0.0025150000001303
GMPDoublingFibonacciOptimized,988962,0.0024845830048434
GMPDoublingFibonacciOptimized,990968,0.0024573749979026
GMPDoublingFibonacciOptimized,992974,0.0023225000040838
GMPDoublingFibonacciOptimized,994980,0.0023813750012777
GMPDoublingFibonacciOptimized,996986,0.0023876249906606
GMPDoublingFibonacciOptimized,998992,0.0023588750045746
GMPDoublingFibonacciOptimized,1000000000,7.9760173340037
GMPIterativeFibonacci,0,0.0002360835060244
GMPIterativeFibonacci,140,4.4165026338305324e-06
GMPIterativeFibonacci,280,8.645496563985944e-06
GMPIterativeFibonacci,420,1.2416501704137772e-05
GMPIterativeFibonacci,561,1.7124999430961907e-05
GMPIterativeFibonacci,701,1.9958002667408437e-05
GMPIterativeFibonacci,841,3.629199636634439e-05
GMPIterativeFibonacci,981,3.433300298638642e-05
GMPIterativeFibonacci,1122,3.7125006201677024e-05
GMPIterativeFibonacci,1262,4.191650077700615e-05
GMPIterativeFibonacci,1402,4.622899723472074e-05
GMPIterativeFibonacci,1543,5.14170023961924e-05
GMPIterativeFibonacci,1683,5.6958000641316175e-05
GMPIterativeFibonacci,1823,6.541699985973537e-05
GMPIterativeFibonacci,1963,5.879200034542009e-05
GMPIterativeFibonacci,2104,6.670850052614696e-05
GMPIterativeFibonacci,2244,7.329199797823094e-05
GMPIterativeFibonacci,2384,8.325000089826062e-05
GMPIterativeFibonacci,2525,7.658400136278942e-05
GMPIterativeFibonacci,2665,8.520900155417621e-05
GMPIterativeFibonacci,2805,9.029200009535998e-05
GMPIterativeFibonacci,2945,9.395900269737469e-05
GMPIterativeFibonacci,3086,9.633350782678464e-05
GMPIterativeFibonacci,3226,0.0001127084942709
GMPIterativeFibonacci,3366,0.0001118335021601
GMPIterativeFibonacci,3506,0.0001261664983758
GMPIterativeFibonacci,3647,0.0001177920057671
GMPIterativeFibonacci,3787,0.0001413330028299
GMPIterativeFibonacci,3927,0.0001292919987463
GMPIterativeFibonacci,4068,0.000135895996209
GMPIterativeFibonacci,4208,0.00015135450667
GMPIterativeFibonacci,4348,0.0001559584961796
GMPIterativeFibonacci,4488,0.0001850209991971
GMPIterativeFibonacci,4629,0.0001604999997653
GMPIterativeFibonacci,4769,0.000157250004122
GMPIterativeFibonacci,4909,0.0001885409947135
GMPIterativeFibonacci,5050,0.0001776454955688
GMPIterativeFibonacci,5190,0.0001867079990915
GMPIterativeFibonacci,5330,0.0001903340053104
GMPIterativeFibonacci,5470,0.0001851664928835
GMPIterativeFibonacci,5611,0.000194874999579
GMPIterativeFibonacci,5751,0.0001920840004459
GMPIterativeFibonacci,5891,0.0002644999985932
GMPIterativeFibonacci,6031,0.0002718329997151
GMPIterativeFibonacci,6172,0.0002484369979356
GMPIterativeFibonacci,6312,0.0002665829997567
GMPIterativeFibonacci,6452,0.0002944170046248
GMPIterativeFibonacci,6593,0.000277332997939
GMPIterativeFibonacci,6733,0.00029033300234
GMPIterativeFibonacci,6873,0.0003345000004628
GMPIterativeFibonacci,7013,0.0003377499961061
GMPIterativeFibonacci,7154,0.0003495420023682
GMPIterativeFibonacci,7294,0.000357396002073
GMPIterativeFibonacci,7434,0.0003591245003917
GMPIterativeFibonacci,7575,0.0003978330059908
GMPIterativeFibonacci,7715,0.0003962089976994
GMPIterativeFibonacci,7855,0.0003995419974671
GMPIterativeFibonacci,7995,0.0004561659952742
GMPIterativeFibonacci,8136,0.0004395420037326
GMPIterativeFibonacci,8276,0.0004665630003728
GMPIterativeFibonacci,8416,0.0004513544990913
GMPIterativeFibonacci,8556,0.0005136455001775
GMPIterativeFibonacci,8697,0.000503708004544
GMPIterativeFibonacci,8837,0.0004704579987446
GMPIterativeFibonacci,8977,0.0005595420007011
GMPIterativeFibonacci,9118,0.0005595834991254
GMPIterativeFibonacci,9258,0.0005611875021713
GMPIterativeFibonacci,9398,0.0005939165021118
GMPIterativeFibonacci,9538,0.0006063540022296
GMPIterativeFibonacci,9679,0.0006230830040294
GMPIterativeFibonacci,9819,0.0006752500048605
GMPIterativeFibonacci,9959,0.0006282919930526
GMPIterativeFibonacci,10100,0.0006613125042349
GMPIterativeFibonacci,10240,0.000746458001231
GMPIterativeFibonacci,10380,0.0006916455022292
GMPIterativeFibonacci,10520,0.0006794164983148
GMPIterativeFibonacci,10661,0.0006726659994455
GMPIterativeFibonacci,10801,0.0007348340004682
GMPIterativeFibonacci,10941,0.0006737500007147
GMPIterativeFibonacci,11082,0.0007111459999578
GMPIterativeFibonacci,11222,0.0007766670059936
GMPIterativeFibonacci,11362,0.0008184585021808
GMPIterativeFibonacci,11502,0.0007408960009342
GMPIterativeFibonacci,11643,0.0008108749971142
GMPIterativeFibonacci,11783,0.0008089169932645
GMPIterativeFibonacci,11923,0.0008194580004783
GMPIterativeFibonacci,12063,0.0008077910024439
GMPIterativeFibonacci,12204,0.0008796875008556
GMPIterativeFibonacci,12344,0.0008472290028294
GMPIterativeFibonacci,12484,0.0009125420037889
GMPIterativeFibonacci,12625,0.0008897919979062
GMPIterativeFibonacci,12765,0.0008191660017473
GMPIterativeFibonacci,12905,0.000887458998477
GMPIterativeFibonacci,13045,0.0009496669954387
GMPIterativeFibonacci,13186,0.0009504164991085
GMPIterativeFibonacci,13326,0.0009363330027554
GMPIterativeFibonacci,13466,0.0009542290026729
GMPIterativeFibonacci,13607,0.0009149170000455
GMPIterativeFibonacci,13747,0.0010089580027852
GMPIterativeFibonacci,13887,0.0010299999994458
GMPIterativeFibonacci,14027,0.0009497909995843
GMPIterativeFibonacci,14168,0.0010095830039063
GMPIterativeFibonacci,14308,0.0010222714990959
GMPIterativeFibonacci,14448,0.0010291040052834
GMPIterativeFibonacci,14588,0.0010517709997657
GMPIterativeFibonacci,14729,0.0011244999986956
GMPIterativeFibonacci,14869,0.0010247080062981
GMPIterativeFibonacci,15009,0.0011447919969214
GMPIterativeFibonacci,15150,0.0010784379956021
GMPIterativeFibonacci,15290,0.0011588125016714
GMPIterativeFibonacci,15430,0.0011555625023902
GMPIterativeFibonacci,15570,0.0012299375048314
GMPIterativeFibonacci,15711,0.0011398749993531
GMPIterativeFibonacci,15851,0.001131458004238
GMPIterativeFibonacci,15991,0.0012667920018429
GMPIterativeFibonacci,16132,0.001235749998159
GMPIterativeFibonacci,16272,0.0012135215001762
GMPIterativeFibonacci,16412,0.0011965419944317
GMPIterativeFibonacci,16552,0.0012035830004606
GMPIterativeFibonacci,16693,0.0012940000015078
GMPIterativeFibonacci,16833,0.0013162920004106
GMPIterativeFibonacci,16973,0.0012438330013537
GMPIterativeFibonacci,17113,0.0012599590045283
GMPIterativeFibonacci,17254,0.0013611455033242
GMPIterativeFibonacci,17394,0.0013585000015154
GMPIterativeFibonacci,17534,0.001357270997687
GMPIterativeFibonacci,17675,0.0013553329990827
GMPIterativeFibonacci,17815,0.001347875004285
GMPIterativeFibonacci,17955,0.0014068329983274
GMPIterativeFibonacci,18095,0.0013136249981471
GMPIterativeFibonacci,18236,0.0014233750007406
GMPIterativeFibonacci,18376,0.0015064164981595
GMPIterativeFibonacci,18516,0.0014343954971991
GMPIterativeFibonacci,18657,0.0013413750057225
GMPIterativeFibonacci,18797,0.001430459000403
GMPIterativeFibonacci,18937,0.0015564170025754
GMPIterativeFibonacci,19077,0.0014301659975899
GMPIterativeFibonacci,19218,0.001503750001575
GMPIterativeFibonacci,19358,0.0014622920025431
GMPIterativeFibonacci,19498,0.001558104500873
GMPIterativeFibonacci,19638,0.0016235830007644
GMPIterativeFibonacci,19779,0.0016004999997676
GMPIterativeFibonacci,19919,0.001574083995365
GMPIterativeFibonacci,20059,0.0015847920003579
GMPIterativeFibonacci,20200,0.0016086044997791
GMPIterativeFibonacci,20340,0.0016932710022956
GMPIterativeFibonacci,20480,0.0016118959938467
GMPIterativeFibonacci,20620,0.0016136250014824
GMPIterativeFibonacci,20761,0.0016813749971333
GMPIterativeFibonacci,20901,0.0017065419960999
GMPIterativeFibonacci,21041,0.0016895839944481
GMPIterativeFibonacci,21182,0.0017246460010937
GMPIterativeFibonacci,21322,0.0017940414945769
GMPIterativeFibonacci,21462,0.0017796249994717
GMPIterativeFibonacci,21602,0.0018278964998899
GMPIterativeFibonacci,21743,0.0018567079969216
GMPIterativeFibonacci,21883,0.0017762080024112
GMPIterativeFibonacci,22023,0.0017858749997685
GMPIterativeFibonacci,22164,0.0018312290048925
GMPIterativeFibonacci,22304,0.0018662704933376
GMPIterativeFibonacci,22444,0.0018535830022301
GMPIterativeFibonacci,22584,0.0018865205056499
GMPIterativeFibonacci,22725,0.0019150000007357
GMPIterativeFibonacci,22865,0.0019613749973359
GMPIterativeFibonacci,23005,0.0019338330021128
GMPIterativeFibonacci,23145,0.0020333330030553
GMPIterativeFibonacci,23286,0.0020097709966648
GMPIterativeFibonacci,23426,0.0019800619993475
GMPIterativeFibonacci,23566,0.0020365415002743
GMPIterativeFibonacci,23707,0.0020004999969387
GMPIterativeFibonacci,23847,0.0020613750020856
GMPIterativeFibonacci,23987,0.0020048750011483
GMPIterativeFibonacci,24127,0.0020329999970272
GMPIterativeFibonacci,24268,0.0021553125006903
GMPIterativeFibonacci,24408,0.0021594165045826
GMPIterativeFibonacci,24548,0.0021788960002595
GMPIterativeFibonacci,24689,0.002238542001578
GMPIterativeFibonacci,24829,0.0021687499975087
GMPIterativeFibonacci,24969,0.0020881250020465
GMPIterativeFibonacci,25109,0.0021302500026649
GMPIterativeFibonacci,25250,0.0022751880023861
GMPIterativeFibonacci,25390,0.0023385419990518
GMPIterativeFibonacci,25530,0.0021501459996216
GMPIterativeFibonacci,25670,0.0023053545046423
GMPIterativeFibonacci,25811,0.0022841250029159
GMPIterativeFibonacci,25951,0.0023514160056947
GMPIterativeFibonacci,26091,0.0023635420002392
GMPIterativeFibonacci,26232,0.0023360209997917
GMPIterativeFibonacci,26372,0.0023274375016626
GMPIterativeFibonacci,26512,0.0024330204942089
GMPIterativeFibonacci,26652,0.0023434169997926
GMPIterativeFibonacci,26793,0.0023708329972578
GMPIterativeFibonacci,26933,0.0024094999971566
GMPIterativeFibonacci,27073,0.0023296660001506
GMPIterativeFibonacci,27214,0.0024412705024587
GMPIterativeFibonacci,27354,0.0023770204970787
GMPIterativeFibonacci,27494,0.0025367499983985
GMPIterativeFibonacci,27634,0.0024282295016746
GMPIterativeFibonacci,27775,0.0024345409983652
GMPIterativeFibonacci,27915,0.0026520419996813
GMPIterativeFibonacci,28055,0.0025516250025248
GMPIterativeFibonacci,28195,0.0024897499970393
GMPIterativeFibonacci,28336,0.0025449999993725
GMPIterativeFibonacci,28476,0.0027090835064882
GMPIterativeFibonacci,28616,0.0025697499986563
GMPIterativeFibonacci,28757,0.0026160839988733
GMPIterativeFibonacci,28897,0.0026516660000197
GMPIterativeFibonacci,29037,0.0027253340012975
GMPIterativeFibonacci,29177,0.0027594999992288
GMPIterativeFibonacci,29318,0.0027354999983799
GMPIterativeFibonacci,29458,0.0027968120011792
GMPIterativeFibonacci,29598,0.0027138130026287
GMPIterativeFibonacci,29739,0.0027895420062122
GMPIterativeFibonacci,29879,0.0027304579998599
GMPIterativeFibonacci,30019,0.0028732499995385
GMPIterativeFibonacci,30159,0.0029234169996925
GMPIterativeFibonacci,30300,0.0029136670054867
GMPIterativeFibonacci,30440,0.0029367080023803
GMPIterativeFibonacci,30580,0.0030083540041232
GMPIterativeFibonacci,30721,0.002970000001369
GMPIterativeFibonacci,30861,0.0029110000032233
GMPIterativeFibonacci,31001,0.0032407920007244
GMPIterativeFibonacci,31141,0.0030212499987101
GMPIterativeFibonacci,31282,0.0029717500074184
GMPIterativeFibonacci,31422,0.0029870415019104
GMPIterativeFibonacci,31562,0.0031261249969247
GMPIterativeFibonacci,31702,0.0030684160046803
GMPIterativeFibonacci,31843,0.0030468330005533
GMPIterativeFibonacci,31983,0.0032282079992
GMPIterativeFibonacci,32123,0.0030329579967656
GMPIterativeFibonacci,32264,0.0031177085002127
GMPIterativeFibonacci,32404,0.0032499169974471
GMPIterativeFibonacci,32544,0.0033704999987094
GMPIterativeFibonacci,32684,0.0032662505036569
GMPIterativeFibonacci,32825,0.0032422500007669
GMPIterativeFibonacci,32965,0.0034048330053337
GMPIterativeFibonacci,33105,0.0033275419991696
GMPIterativeFibonacci,33246,0.0033316250010102
GMPIterativeFibonacci,33386,0.0032671875051164
GMPIterativeFibonacci,33526,0.0033403960005671
GMPIterativeFibonacci,33666,0.0035402704997977
GMPIterativeFibonacci,33807,0.0036270830023568
GMPIterativeFibonacci,33947,0.0033177500008605
GMPIterativeFibonacci,34087,0.0033903749936143
GMPIterativeFibonacci,34227,0.0034434580011293
GMPIterativeFibonacci,34368,0.0035383750000619
GMPIterativeFibonacci,34508,0.0034906665023299
GMPIterativeFibonacci,34648,0.0035592504973465
GMPIterativeFibonacci,34789,0.0036445829973672
GMPIterativeFibonacci,34929,0.0037169999995967
GMPIterativeFibonacci,35069,0.003725791000761
GMPIterativeFibonacci,35209,0.0036652089984272
GMPIterativeFibonacci,35350,0.0036895625016768
GMPIterativeFibonacci,35490,0.0036120415024925
GMPIterativeFibonacci,35630,0.0036807705037062
GMPIterativeFibonacci,35771,0.003828250002698
GMPIterativeFibonacci,35911,0.0036527909978758
GMPIterativeFibonacci,36051,0.0036820419991272
GMPIterativeFibonacci,36191,0.0042631660035112
GMPIterativeFibonacci,36332,0.003760270497878
GMPIterativeFibonacci,36472,0.003945187498175
GMPIterativeFibonacci,36612,0.0039155414997367
GMPIterativeFibonacci,36752,0.0039218535021063
GMPIterativeFibonacci,36893,0.00417975000164
GMPIterativeFibonacci,37033,0.0040281250039697
GMPIterativeFibonacci,37173,0.0040817499975673
GMPIterativeFibonacci,37314,0.0039512080002168
GMPIterativeFibonacci,37454,0.004054396002175
GMPIterativeFibonacci,37594,0.0039851670007919
GMPIterativeFibonacci,37734,0.0041943334981624
GMPIterativeFibonacci,37875,0.0040085410000756
GMPIterativeFibonacci,38015,0.004117500000575
GMPIterativeFibonacci,38155,0.0041908749990398
GMPIterativeFibonacci,38296,0.0041218954975192
GMPIterativeFibonacci,38436,0.0042242919989803
GMPIterativeFibonacci,38576,0.0041571455039957
GMPIterativeFibonacci,38716,0.0042920619998767
GMPIterativeFibonacci,38857,0.0041692079976201
GMPIterativeFibonacci,38997,0.0043745419970946
GMPIterativeFibonacci,39137,0.0043134580046171
GMPIterativeFibonacci,39277,0.0046306669974001
GMPIterativeFibonacci,39418,0.0043922500008193
GMPIterativeFibonacci,39558,0.0044087084970669
GMPIterativeFibonacci,39698,0.0043913334920944
GMPIterativeFibonacci,39839,0.0045152500024414
GMPIterativeFibonacci,39979,0.0045783329987898
GMPIterativeFibonacci,40238,0.0044582499976968
GMPIterativeFibonacci,40518,0.0045463749993359
GMPIterativeFibonacci,40800,0.0046072500117588
GMPIterativeFibonacci,41080,0.004739125011838
GMPIterativeFibonacci,41360,0.0046852080122334
GMPIterativeFibonacci,41642,0.0047395000001415
GMPIterativeFibonacci,41922,0.004626708003343
GMPIterativeFibonacci,42202,0.004769250008394
GMPIterativeFibonacci,42482,0.0049874999967869
GMPIterativeFibonacci,42764,0.0049288750014966
GMPIterativeFibonacci,43044,0.0047265829925891
GMPIterativeFibonacci,43324,0.0049026659980881
GMPIterativeFibonacci,43606,0.0054579160059802
GMPIterativeFibonacci,43886,0.0053430830012075
GMPIterativeFibonacci,44166,0.0055180420022225
GMPIterativeFibonacci,44446,0.0056091659935191
GMPIterativeFibonacci,44728,0.0053852910059504
GMPIterativeFibonacci,45008,0.0055554169957758
GMPIterativeFibonacci,45288,0.0054707080125808
GMPIterativeFibonacci,45568,0.0053442920034285
GMPIterativeFibonacci,45850,0.0054478750098496
GMPIterativeFibonacci,46130,0.0057187920028809
GMPIterativeFibonacci,46410,0.0058857920084847
GMPIterativeFibonacci,46692,0.0059038330073235
GMPIterativeFibonacci,46972,0.0055705830018268
GMPIterativeFibonacci,47252,0.0060694999992847
GMPIterativeFibonacci,47532,0.0057455420028418
GMPIterativeFibonacci,47814,0.0057624170003691
GMPIterativeFibonacci,48094,0.0059405000065453
GMPIterativeFibonacci,48374,0.0059887499955948
GMPIterativeFibonacci,48656,0.0060253330011619
GMPIterativeFibonacci,48936,0.0061591250123456
GMPIterativeFibonacci,49216,0.0062257089884951
GMPIterativeFibonacci,49496,0.0064350000029662
GMPIterativeFibonacci,49778,0.0066070000029867
GMPIterativeFibonacci,50058,0.0065109159913845
GMPIterativeFibonacci,50338,0.0064142079936573
GMPIterativeFibonacci,50618,0.0063056249928195
GMPIterativeFibonacci,50900,0.0065413330012233
GMPIterativeFibonacci,51180,0.0064906250045169
GMPIterativeFibonacci,51460,0.0068035000003874
GMPIterativeFibonacci,51742,0.0067153749987483
GMPIterativeFibonacci,52022,0.00692795800569
GMPIterativeFibonacci,52302,0.0067682079970836
GMPIterativeFibonacci,52582,0.0067762920079985
GMPIterativeFibonacci,52864,0.0071718330000294
GMPIterativeFibonacci,53144,0.0069431250012712
GMPIterativeFibonacci,53424,0.0070632909919368
GMPIterativeFibonacci,53706,0.0072111250046873
GMPIterativeFibonacci,53986,0.0070823340065544
GMPIterativeFibonacci,54266,0.0071822499885456
GMPIterativeFibonacci,54546,0.0072328749956795
GMPIterativeFibonacci,54828,0.0074854580016108
GMPIterativeFibonacci,55108,0.0073562500037951
GMPIterativeFibonacci,55388,0.0078019159991526
GMPIterativeFibonacci,55668,0.0074014170095324
GMPIterativeFibonacci,55950,0.007491750002373
GMPIterativeFibonacci,56230,0.0078938340011518
GMPIterativeFibonacci,56510,0.0080449590022908
GMPIterativeFibonacci,56792,0.0080339160049334
GMPIterativeFibonacci,57072,0.0083722080016741
GMPIterativeFibonacci,57352,0.0083229590090923
GMPIterativeFibonacci,57632,0.0079980830050772
GMPIterativeFibonacci,57914,0.008312083009514
GMPIterativeFibonacci,58194,0.0080915830039884
GMPIterativeFibonacci,58474,0.0084435000026132
GMPIterativeFibonacci,58756,0.0081461249938001
GMPIterativeFibonacci,59036,0.0088076249958248
GMPIterativeFibonacci,59316,0.0087765000062063
GMPIterativeFibonacci,59596,0.0084323750052135
GMPIterativeFibonacci,59878,0.0089067500084638
GMPIterativeFibonacci,60158,0.0089715420035645
GMPIterativeFibonacci,60438,0.0089386249892413
GMPIterativeFibonacci,60720,0.0187688750011147
GMPIterativeFibonacci,61000,0.0085524169990094
GMPIterativeFibonacci,61280,0.0089081250043818
GMPIterativeFibonacci,61560,0.0091767910053022
GMPIterativeFibonacci,61842,0.0090879590134136
GMPIterativeFibonacci,62122,0.0093374169955495
GMPIterativeFibonacci,62402,0.0098554160067578
GMPIterativeFibonacci,62682,0.0091826669959118
GMPIterativeFibonacci,62964,0.0094255419971887
GMPIterativeFibonacci,63244,0.0093495419860119
GMPIterativeFibonacci,63524,0.0093971249880269
GMPIterativeFibonacci,63806,0.0096353749977424
GMPIterativeFibonacci,64086,0.009610374996555
GMPIterativeFibonacci,64366,0.009809209004743
GMPIterativeFibonacci,64646,0.0096759999869391
GMPIterativeFibonacci,64928,0.0097089579940075
GMPIterativeFibonacci,65208,0.0097687079978641
GMPIterativeFibonacci,65488,0.0100199169974075
GMPIterativeFibonacci,65770,0.0097242920019198
GMPIterativeFibonacci,66050,0.0102984999975888
GMPIterativeFibonacci,66330,0.0101092090044403
GMPIterativeFibonacci,66610,0.0102225419977912
GMPIterativeFibonacci,66892,0.0107964579947292
GMPIterativeFibonacci,67172,0.0106281249900348
GMPIterativeFibonacci,67452,0.0110314170015044
GMPIterativeFibonacci,67732,0.0106714160065166
GMPIterativeFibonacci,68014,0.0105912080034613
GMPIterativeFibonacci,68294,0.0105194580100942
GMPIterativeFibonacci,68574,0.0104817910032579
GMPIterativeFibonacci,68856,0.0111272499925689
GMPIterativeFibonacci,69136,0.0113762090040836
GMPIterativeFibonacci,69416,0.0107715829944936
GMPIterativeFibonacci,69696,0.0109293749992502
GMPIterativeFibonacci,69978,0.0116788330051349
GMPIterativeFibonacci,70258,0.0116121669998392
GMPIterativeFibonacci,70538,0.0113434999948367
GMPIterativeFibonacci,70820,0.0111968330020317
GMPIterativeFibonacci,71100,0.0115056249924236
GMPIterativeFibonacci,71380,0.0116021669964538
GMPIterativeFibonacci,71660,0.0116620829940075
GMPIterativeFibonacci,71942,0.0117692920030094
GMPIterativeFibonacci,72222,0.011665832993458
GMPIterativeFibonacci,72502,0.0121758750028675
GMPIterativeFibonacci,72782,0.0116582500049844
GMPIterativeFibonacci,73064,0.0123544169910019
GMPIterativeFibonacci,73344,0.0118140839913394
GMPIterativeFibonacci,73624,0.0126772500079823
GMPIterativeFibonacci,73906,0.0124884999968344
GMPIterativeFibonacci,74186,0.012397750004311
GMPIterativeFibonacci,74466,0.0123449169914238
GMPIterativeFibonacci,74746,0.0136405419907532
GMPIterativeFibonacci,75028,0.0128155419952236
GMPIterativeFibonacci,75308,0.0128857499948935
GMPIterativeFibonacci,75588,0.0124937500077066
GMPIterativeFibonacci,75870,0.0128437079983996
GMPIterativeFibonacci,76150,0.0135820420109666
GMPIterativeFibonacci,76430,0.0129449160012882
GMPIterativeFibonacci,76710,0.0135208749998128
GMPIterativeFibonacci,76992,0.0135187500127358
GMPIterativeFibonacci,77272,0.0136280839942628
GMPIterativeFibonacci,77552,0.013400374999037
GMPIterativeFibonacci,77832,0.013551208001445
GMPIterativeFibonacci,78114,0.0136380419862689
GMPIterativeFibonacci,78394,0.0137198339944006
GMPIterativeFibonacci,78674,0.0138793750084005
GMPIterativeFibonacci,78956,0.0139333749975776
GMPIterativeFibonacci,79236,0.0134672919957665
GMPIterativeFibonacci,79516,0.0140633340051863
GMPIterativeFibonacci,79796,0.0140359590004663
GMPIterativeFibonacci,80078,0.0142487500124843
GMPIterativeFibonacci,80358,0.0155579999991459
GMPIterativeFibonacci,80638,0.0143137910054065
GMPIterativeFibonacci,80920,0.0146504169970285
GMPIterativeFibonacci,81200,0.0148327499919105
GMPIterativeFibonacci,81480,0.0148856250016251
GMPIterativeFibonacci,81760,0.0149925000005168
GMPIterativeFibonacci,82042,0.015083999998751
GMPIterativeFibonacci,82322,0.0150005409959703
GMPIterativeFibonacci,82602,0.0152597920096013
GMPIterativeFibonacci,82884,0.0148429580003721
GMPIterativeFibonacci,83164,0.0149765829992247
GMPIterativeFibonacci,83444,0.0152535840024938
GMPIterativeFibonacci,83724,0.0152967500034719
GMPIterativeFibonacci,84006,0.0156444999884115
GMPIterativeFibonacci,84286,0.0156498330034082
GMPIterativeFibonacci,84566,0.0158921249967534
GMPIterativeFibonacci,84846,0.0159175830049207
GMPIterativeFibonacci,85128,0.0160568339924793
GMPIterativeFibonacci,85408,0.0164665839984081
GMPIterativeFibonacci,85688,0.0165074579999782
GMPIterativeFibonacci,85970,0.0164260420133359
GMPIterativeFibonacci,86250,0.0161187909980071
GMPIterativeFibonacci,86530,0.0168942909949691
GMPIterativeFibonacci,86810,0.0166830829984974
GMPIterativeFibonacci,87092,0.0163785420008935
GMPIterativeFibonacci,87372,0.0165778329974273
GMPIterativeFibonacci,87652,0.0164642089948756
GMPIterativeFibonacci,87934,0.0168013749935198
GMPIterativeFibonacci,88214,0.0166613329929532
GMPIterativeFibonacci,88494,0.0173095409991219
GMPIterativeFibonacci,88774,0.0171375420031836
GMPIterativeFibonacci,89056,0.0171772500034421
GMPIterativeFibonacci,89336,0.0169615420018089
GMPIterativeFibonacci,89616,0.0173879170033615
GMPIterativeFibonacci,89896,0.0174239589978242
GMPIterativeFibonacci,90178,0.0175369159987894
GMPIterativeFibonacci,90458,0.0177728749986272
GMPIterativeFibonacci,90738,0.0179417920007836
GMPIterativeFibonacci,91020,0.0180183329939609
GMPIterativeFibonacci,91300,0.0178059169993503
GMPIterativeFibonacci,91580,0.0200795830023707
GMPIterativeFibonacci,91860,0.0194837499875575
GMPIterativeFibonacci,92142,0.0193110830005025
GMPIterativeFibonacci,92422,0.0182533329934813
GMPIterativeFibonacci,92702,0.0183684579969849
GMPIterativeFibonacci,92984,0.0187059589952696
GMPIterativeFibonacci,93264,0.0186109580099582
GMPIterativeFibonacci,93544,0.0188520840019918
GMPIterativeFibonacci,93824,0.0188088339928071
GMPIterativeFibonacci,94106,0.0188153339986456
GMPIterativeFibonacci,94386,0.0189409589947899
GMPIterativeFibonacci,94666,0.0194180419930489
GMPIterativeFibonacci,94946,0.0194403330096974
GMPIterativeFibonacci,95228,0.0194581249961629
GMPIterativeFibonacci,95508,0.0196874160028528
GMPIterativeFibonacci,95788,0.0196444159955717
GMPIterativeFibonacci,96070,0.0197634590003872
GMPIterativeFibonacci,96350,0.0200965830008499
GMPIterativeFibonacci,96630,0.0210344170045573
GMPIterativeFibonacci,96910,0.0200235000083921
GMPIterativeFibonacci,97192,0.0201430830056779
GMPIterativeFibonacci,97472,0.0202746669965563
GMPIterativeFibonacci,97752,0.0206857080047484
GMPIterativeFibonacci,98034,0.0203742089943261
GMPIterativeFibonacci,98314,0.0205708749999757
GMPIterativeFibonacci,98594,0.020573209010763
GMPIterativeFibonacci,98874,0.0205333750054705
GMPIterativeFibonacci,99156,0.0206912499997997
GMPIterativeFibonacci,99436,0.0212793750106357
